Date,Open,High,Low,Close,Volume,Ticker,Daily_Change
2022-10-10,115.0999984741211,116.25,112.43000030517578,113.66999816894531,42339700,AMZN,-0.007768849586377025
2022-10-11,112.70999908447266,115.4800033569336,110.38999938964844,112.20999908447266,56432200,AMZN,-0.012844190270001499
2022-10-12,112.48999786376953,113.83000183105469,111.4000015258789,112.9000015258789,45728700,AMZN,0.006149206372302096
2022-10-13,107.87999725341797,113.44000244140625,105.3499984741211,112.52999877929688,86868100,AMZN,-0.00327726077574253
2022-10-14,114.0999984741211,114.95999908447266,106.5999984741211,106.9000015258789,67737300,AMZN,-0.05003107895219994
2022-10-17,110.11000061035156,114.19000244140625,110.08999633789062,113.79000091552734,62782000,AMZN,0.06445275295885255
2022-10-18,119.05999755859375,119.5199966430664,114.79000091552734,116.36000061035156,65607400,AMZN,0.022585461588422673
2022-10-19,114.70999908447266,116.58999633789062,113.22000122070312,115.06999969482422,47198100,AMZN,-0.01108629175628062
2022-10-20,113.83000183105469,118.23999786376953,113.51000213623047,115.25,48795100,AMZN,0.0015642678860967596
2022-10-21,114.79000091552734,119.58999633789062,114.5,119.31999969482422,55660500,AMZN,0.03531453097461368
2022-10-24,119.9800033569336,120.38999938964844,116.56999969482422,119.81999969482422,49531500,AMZN,0.004190412347291339
2022-10-25,119.6500015258789,121.31999969482422,118.94999694824219,120.5999984741211,50934600,AMZN,0.006509754475742646
2022-10-26,116.0,119.3499984741211,114.76000213623047,115.66000366210938,68802300,AMZN,-0.040961814879887926
2022-10-27,113.91999816894531,114.12000274658203,109.7699966430664,110.95999908447266,129605400,AMZN,-0.04063638620803933
2022-10-28,97.91000366210938,103.95999908447266,97.66000366210938,103.41000366210938,223133400,AMZN,-0.06804249715805744
2022-10-31,103.55999755859375,104.87000274658203,100.73999786376953,102.44000244140625,99251400,AMZN,-0.009380148789788212
2022-11-01,103.98999786376953,104.58000183105469,96.05999755859375,96.79000091552734,153370000,AMZN,-0.05515425020719422
2022-11-02,97.31999969482422,97.73999786376953,92.01000213623047,92.12000274658203,135761800,AMZN,-0.048248766657425834
2022-11-03,92.47000122070312,93.5,89.0199966430664,89.30000305175781,136683300,AMZN,-0.030612240672440172
2022-11-04,91.48999786376953,92.44000244140625,88.04000091552734,90.9800033569336,129101300,AMZN,0.01881299269611514
2022-11-07,91.94999694824219,92.0999984741211,89.04000091552734,90.52999877929688,77495700,AMZN,-0.00494619214148917
2022-11-08,90.79000091552734,91.72000122070312,88.2300033569336,89.9800033569336,88703400,AMZN,-0.006075283660437414
2022-11-09,89.47000122070312,89.4800033569336,85.87000274658203,86.13999938964844,90796200,AMZN,-0.042676192754212194
2022-11-10,92.94000244140625,98.69000244140625,91.6500015258789,96.62999725341797,173414900,AMZN,0.12177847617944293
2022-11-11,97.87999725341797,101.19000244140625,96.66000366210938,100.79000091552734,111590500,AMZN,0.0430508514990382
2022-11-14,98.7699966430664,100.12000274658203,97.29000091552734,98.48999786376953,99533100,AMZN,-0.022819754250081425
2022-11-15,103.20999908447266,103.79000091552734,97.33999633789062,98.94000244140625,111336300,AMZN,0.004569038353104293
2022-11-16,96.8499984741211,98.48999786376953,95.54000091552734,97.12000274658203,87958800,AMZN,-0.018394983322363
2022-11-17,95.37000274658203,96.97000122070312,94.02999877929688,94.8499984741211,82617900,AMZN,-0.02337318995330062
2022-11-18,95.94999694824219,95.98999786376953,92.4800033569336,94.13999938964844,72428200,AMZN,-0.007485493894513584
2022-11-21,93.97000122070312,95.0199966430664,90.58999633789062,92.45999908447266,84330300,AMZN,-0.017845764989037338
2022-11-22,92.62000274658203,93.3499984741211,90.87000274658203,93.19999694824219,62192000,AMZN,0.008003437930963697
2022-11-23,93.23999786376953,94.58000183105469,92.83000183105469,94.12999725341797,59414700,AMZN,0.009978544373689724
2022-11-25,93.79000091552734,94.43000030517578,93.06999969482422,93.41000366210938,35088600,AMZN,-0.0076489282090407285
2022-11-28,93.93000030517578,96.4000015258789,93.43000030517578,93.94999694824219,74943100,AMZN,0.00578089353348199
2022-11-29,94.04000091552734,94.41000366210938,91.44000244140625,92.41999816894531,65567300,AMZN,-0.016285245651894598
2022-11-30,92.47000122070312,96.54000091552734,91.52999877929688,96.54000091552734,102805800,AMZN,0.04457912603558589
2022-12-01,96.98999786376953,97.2300033569336,94.91999816894531,95.5,68488000,AMZN,-0.010772746070691896
2022-12-02,94.4800033569336,95.36000061035156,93.77999877929688,94.12999725341797,72496400,AMZN,-0.01434557849824114
2022-12-05,93.05000305175781,94.05999755859375,90.81999969482422,91.01000213623047,71535500,AMZN,-0.033145598727553405
2022-12-06,90.5,91.04000091552734,87.9000015258789,88.25,75503600,AMZN,-0.03032636052572657
2022-12-07,88.33999633789062,89.88999938964844,87.4800033569336,88.45999908447266,68086900,AMZN,0.0023795930251859776
2022-12-08,89.23999786376953,90.86000061035156,87.87999725341797,90.3499984741211,73305900,AMZN,0.021365582288144003
2022-12-09,88.9000015258789,90.30000305175781,88.62999725341797,89.08999633789062,67398500,AMZN,-0.01394579034322141
2022-12-12,89.20999908447266,90.58000183105469,87.87000274658203,90.55000305175781,61999800,AMZN,0.01638799835988136
2022-12-13,95.2300033569336,96.25,90.5199966430664,92.48999786376953,100212000,AMZN,0.02142456926150338
2022-12-14,92.5,93.45999908447266,89.87000274658203,91.58000183105469,70298000,AMZN,-0.009838858835905628
2022-12-15,89.88999938964844,89.97000122070312,87.47000122070312,88.44999694824219,84802900,AMZN,-0.034177820705733164
2022-12-16,88.2699966430664,89.3499984741211,86.7300033569336,87.86000061035156,146144100,AMZN,-0.006670394101153776
2022-12-19,87.51000213623047,87.62999725341797,84.51000213623047,84.91999816894531,83531500,AMZN,-0.033462353983410575
2022-12-20,85.33000183105469,86.61000061035156,84.33000183105469,85.19000244140625,74348300,AMZN,0.0031795134041781026
2022-12-21,86.18000030517578,87.2300033569336,85.20999908447266,86.7699966430664,59267200,AMZN,0.018546709195681466
2022-12-22,85.5199966430664,85.68000030517578,82.25,83.79000091552734,81431300,AMZN,-0.034343619255829294
2022-12-23,83.25,85.77999877929688,82.93000030517578,85.25,57433700,AMZN,0.01742450254827599
2022-12-27,84.97000122070312,85.3499984741211,83.0,83.04000091552734,57284000,AMZN,-0.025923742926365456
2022-12-28,82.80000305175781,83.4800033569336,81.69000244140625,81.81999969482422,58228600,AMZN,-0.01469172937442731
2022-12-29,82.87000274658203,84.55000305175781,82.55000305175781,84.18000030517578,54995900,AMZN,0.02884381103830358
2022-12-30,83.12000274658203,84.05000305175781,82.47000122070312,84.0,62401200,AMZN,-0.002138278742257471
2023-01-03,85.45999908447266,86.95999908447266,84.20999908447266,85.81999969482422,76706000,AMZN,0.021666663033621747
2023-01-04,86.55000305175781,86.9800033569336,83.36000061035156,85.13999938964844,68885100,AMZN,-0.007923564525679994
2023-01-05,85.33000183105469,85.41999816894531,83.06999969482422,83.12000274658203,67930800,AMZN,-0.023725589118479662
2023-01-06,83.02999877929688,86.4000015258789,81.43000030517578,86.08000183105469,83303400,AMZN,0.035611152390083056
2023-01-09,87.45999908447266,89.4800033569336,87.08000183105469,87.36000061035156,65266100,AMZN,0.01486987397850048
2023-01-10,87.56999969482422,90.19000244140625,87.29000091552734,89.87000274658203,67756600,AMZN,0.028731709234134817
2023-01-11,90.93000030517578,95.26000213623047,90.93000030517578,95.08999633789062,103126200,AMZN,0.058083825879343465
2023-01-12,96.93000030517578,97.19000244140625,93.5,95.2699966430664,85254800,AMZN,0.0018929468094222024
2023-01-13,94.18000030517578,98.37000274658203,94.12000274658203,98.12000274658203,85549400,AMZN,0.029915043601747016
2023-01-17,98.68000030517578,98.88999938964844,95.7300033569336,96.05000305175781,72755000,AMZN,-0.02109661268732821
2023-01-18,97.25,99.31999969482422,95.37999725341797,95.45999908447266,79570400,AMZN,-0.006142675153973931
2023-01-19,94.73999786376953,95.44000244140625,92.86000061035156,93.68000030517578,69002700,AMZN,-0.01864654092151996
2023-01-20,93.86000061035156,97.3499984741211,93.19999694824219,97.25,67481500,AMZN,0.03810845093076898
2023-01-23,97.55999755859375,97.77999877929688,95.86000061035156,97.5199966430664,76501100,AMZN,0.002776315095798454
2023-01-24,96.93000030517578,98.08999633789062,96.0,96.31999969482422,66929500,AMZN,-0.012305137300550828
2023-01-25,92.55999755859375,97.23999786376953,91.5199966430664,97.18000030517578,94261600,AMZN,0.008928577793566816
2023-01-26,98.23999786376953,99.48999786376953,96.91999816894531,99.22000122070312,68523600,AMZN,0.02099198301215366
2023-01-27,99.52999877929688,103.48999786376953,99.52999877929688,102.23999786376953,87775600,AMZN,0.03043737760442866
2023-01-30,101.08999633789062,101.73999786376953,99.01000213623047,100.55000305175781,70691900,AMZN,-0.01652968356145279
2023-01-31,101.16000366210938,103.3499984741211,101.13999938964844,103.12999725341797,66527300,AMZN,0.025658817736008643
2023-02-01,102.52999877929688,106.23999786376953,101.23999786376953,105.1500015258789,80450100,AMZN,0.019586971068148662
2023-02-02,110.25,114.0,108.87999725341797,112.91000366210938,158154200,AMZN,0.07379935352944922
2023-02-03,105.26000213623047,108.77999877929688,102.5199966430664,103.38999938964844,144374800,AMZN,-0.08431497620839845
2023-02-06,102.93000030517578,103.94999694824219,100.6500015258789,102.18000030517578,81945200,AMZN,-0.011703250716856073
2023-02-07,101.16999816894531,102.41000366210938,98.08000183105469,102.11000061035156,119501300,AMZN,-0.0006850625818668465
2023-02-08,102.04000091552734,102.66999816894531,98.77999877929688,100.05000305175781,75878300,AMZN,-0.02017429777965274
2023-02-09,101.31999969482422,101.77999877929688,97.56999969482422,98.23999786376953,64622500,AMZN,-0.01809100582487666
2023-02-10,97.55999755859375,98.81999969482422,96.2300033569336,97.61000061035156,52740100,AMZN,-0.006412838631079665
2023-02-13,97.8499984741211,99.68000030517578,96.91000366210938,99.54000091552734,52841500,AMZN,0.019772567289289666
2023-02-14,98.41000366210938,100.91999816894531,97.5199966430664,99.69999694824219,56202900,AMZN,0.0016073541414833858
2023-02-15,99.08999633789062,101.16999816894531,98.44999694824219,101.16000366210938,47957600,AMZN,0.014643999584324163
2023-02-16,99.20999908447266,100.62999725341797,98.0999984741211,98.1500015258789,56339200,AMZN,-0.02975486385196624
2023-02-17,97.80000305175781,97.94000244140625,95.6500015258789,97.19999694824219,60029400,AMZN,-0.009679109147912035
2023-02-21,95.33999633789062,95.61000061035156,94.2699966430664,94.58000183105469,56580400,AMZN,-0.02695468312187932
2023-02-22,95.0999984741211,97.01000213623047,94.80000305175781,95.79000091552734,59534100,AMZN,0.012793392483054111
2023-02-23,96.12000274658203,96.43000030517578,93.66999816894531,95.81999969482422,48467000,AMZN,0.000313172345862478
2023-02-24,93.52999877929688,94.13999938964844,92.31999969482422,93.5,57053800,AMZN,-0.024212061179431754
2023-02-27,94.27999877929688,94.77999877929688,93.13999938964844,93.76000213623047,47470300,AMZN,0.0027807715104863906
2023-02-28,93.13999938964844,94.69000244140625,92.91999816894531,94.2300033569336,43959300,AMZN,0.005012811540044737
2023-03-01,93.87000274658203,94.68000030517578,91.58999633789062,92.16999816894531,52299500,AMZN,-0.02186145722806776
2023-03-02,91.41000366210938,92.2300033569336,90.38999938964844,92.12999725341797,55509400,AMZN,-0.00043399062951077205
2023-03-03,92.73999786376953,94.94000244140625,92.66000366210938,94.9000015258789,55759600,AMZN,0.030066258059702422
2023-03-06,95.19000244140625,96.55000305175781,93.73999786376953,93.75,52112400,AMZN,-0.012118034851298809
2023-03-07,94.05999755859375,95.08999633789062,92.77999877929688,93.55000305175781,49100700,AMZN,-0.0021333007812499583
2023-03-08,93.5999984741211,94.16999816894531,92.18000030517578,93.91999816894531,44899100,AMZN,0.003955051898638651
2023-03-09,93.68000030517578,96.20999908447266,92.18000030517578,92.25,56218700,AMZN,-0.017781071140368643
2023-03-10,92.66999816894531,93.56999969482422,90.25,90.7300033569336,69827500,AMZN,-0.0164769283801236
2023-03-13,89.97000122070312,94.0199966430664,88.12000274658203,92.43000030517578,72397100,AMZN,0.01873687738723384
2023-03-14,93.83000183105469,95.06999969482422,92.70999908447266,94.87999725341797,60912700,AMZN,0.0265065123894086
2023-03-15,93.22000122070312,96.66999816894531,93.06999969482422,96.19999694824219,70731800,AMZN,0.01391230747297123
2023-03-16,95.75,100.98999786376953,95.61000061035156,100.04000091552734,84446900,AMZN,0.03991688242309577
2023-03-17,99.79000091552734,100.66000366210938,97.45999908447266,98.94999694824219,87300200,AMZN,-0.010895681300578386
2023-03-20,98.41000366210938,98.4800033569336,95.69999694824219,97.70999908447266,62388900,AMZN,-0.012531560404374087
2023-03-21,98.13999938964844,100.8499984741211,98.0,100.61000061035156,58597300,AMZN,0.029679680207260972
2023-03-22,100.44999694824219,102.0999984741211,98.61000061035156,98.69999694824219,57475400,AMZN,-0.018984232685839597
2023-03-23,100.43000030517578,101.05999755859375,97.62000274658203,98.70999908447266,57559300,AMZN,0.00010133876939955044
2023-03-24,98.06999969482422,98.30000305175781,96.4000015258789,98.12999725341797,56095400,AMZN,-0.005875816395847999
2023-03-27,99.06999969482422,99.33999633789062,97.08000183105469,98.04000091552734,46721300,AMZN,-0.0009171134251457769
2023-03-28,98.11000061035156,98.44000244140625,96.29000091552734,97.23999786376953,38720100,AMZN,-0.00815996577200262
2023-03-29,98.69000244140625,100.41999816894531,98.55999755859375,100.25,49783300,AMZN,0.0309543624265336
2023-03-30,101.55000305175781,103.04000091552734,101.01000213623047,102.0,53633400,AMZN,0.0174563591022443
2023-03-31,102.16000366210938,103.48999786376953,101.94999694824219,103.29000091552734,56750300,AMZN,0.012647067799287592
2023-04-03,102.30000305175781,103.29000091552734,101.43000030517578,102.41000366210938,41135700,AMZN,-0.008519675143944028
2023-04-04,102.75,104.19999694824219,102.11000061035156,103.94999694824219,48662500,AMZN,0.015037527888523972
2023-04-05,103.91000366210938,103.91000366210938,100.75,101.0999984741211,45175400,AMZN,-0.027417013542964663
2023-04-06,100.75,102.37999725341797,99.80000305175781,102.05999755859375,43808000,AMZN,0.009495540049077267
2023-04-10,100.95999908447266,102.19999694824219,99.56999969482422,102.16999816894531,37261200,AMZN,0.0010778033801970288
2023-04-11,100.80000305175781,101.0,99.01000213623047,99.91999816894531,60417800,AMZN,-0.022022120390757682
2023-04-12,100.4000015258789,100.51000213623047,97.70999908447266,97.83000183105469,56735000,AMZN,-0.020916697119598093
2023-04-13,98.94999694824219,102.56999969482422,98.70999908447266,102.4000015258789,67925100,AMZN,0.046713683014299345
2023-04-14,102.06999969482422,103.19999694824219,101.11000061035156,102.51000213623047,51450500,AMZN,0.001074224694457282
2023-04-17,103.16000366210938,103.7300033569336,101.58999633789062,102.73999786376953,39919500,AMZN,0.0022436418178335416
2023-04-18,103.94999694824219,104.19999694824219,101.5199966430664,102.30000305175781,39790500,AMZN,-0.004282604839014548
2023-04-19,101.58000183105469,105.12000274658203,101.38999938964844,104.30000305175781,58398900,AMZN,0.019550341547772243
2023-04-20,103.52999877929688,105.25,103.20999908447266,103.80999755859375,57696900,AMZN,-0.0046980391066805405
2023-04-21,106.0999984741211,108.1500015258789,105.08000183105469,106.95999908447266,86774200,AMZN,0.03034391291745231
2023-04-24,107.66000366210938,109.2300033569336,105.06999969482422,106.20999908447266,69575600,AMZN,-0.007011967150520215
2023-04-25,104.91000366210938,105.44999694824219,102.44999694824219,102.56999969482422,65026800,AMZN,-0.03427172037496595
2023-04-26,105.04000091552734,106.62000274658203,104.0999984741211,104.9800033569336,73803800,AMZN,0.023496184744855597
2023-04-27,108.16000366210938,110.86000061035156,106.80000305175781,109.81999969482422,149961200,AMZN,0.046103983455159314
2023-04-28,107.7300033569336,109.4800033569336,104.33000183105469,105.44999694824219,130565000,AMZN,-0.039792412663683385
2023-05-01,104.94999694824219,105.2300033569336,101.81999969482422,102.05000305175781,74728100,AMZN,-0.032242712137328766
2023-05-02,101.47000122070312,103.9000015258789,101.1500015258789,103.62999725341797,73469400,AMZN,0.015482549283793778
2023-05-03,103.73999786376953,105.95999908447266,103.27999877929688,103.6500015258789,65051900,AMZN,0.00019303553981586674
2023-05-04,104.04000091552734,105.38999938964844,103.30999755859375,104.0,45345500,AMZN,0.0033767339022539034
2023-05-05,104.2699966430664,105.76000213623047,103.55000305175781,105.66000366210938,56912900,AMZN,0.015961573674128537
2023-05-08,105.04000091552734,106.0999984741211,104.69999694824219,105.83000183105469,49430900,AMZN,0.0016089169321718
2023-05-09,105.4800033569336,106.79000091552734,105.16000366210938,106.62000274658203,44089400,AMZN,0.00746481056277859
2023-05-10,108.0999984741211,110.66999816894531,108.05000305175781,110.19000244140625,78627600,AMZN,0.03348339526223332
2023-05-11,111.02999877929688,113.27999877929688,110.48999786376953,112.18000030517578,74924800,AMZN,0.01805969525073481
2023-05-12,112.16000366210938,112.63999938964844,109.31999969482422,110.26000213623047,49810100,AMZN,-0.01711533396079623
2023-05-15,111.1500015258789,112.29000091552734,109.25,111.19999694824219,53011100,AMZN,0.008525256609829501
2023-05-16,111.05000305175781,114.79000091552734,111.05000305175781,113.4000015258789,71472900,AMZN,0.01978421437062372
2023-05-17,114.88999938964844,115.83000183105469,114.22000122070312,115.5,65655200,AMZN,0.018518504813616277
2023-05-18,116.69000244140625,118.5999984741211,116.33999633789062,118.1500015258789,73174100,AMZN,0.022943736154795724
2023-05-19,118.16000366210938,118.30999755859375,115.69999694824219,116.25,54990200,AMZN,-0.01608126535201726
2023-05-22,116.7699966430664,116.7699966430664,114.25,115.01000213623047,70741100,AMZN,-0.010666648290490577
2023-05-23,114.2699966430664,117.13999938964844,113.77999877929688,114.98999786376953,67576300,AMZN,-0.00017393506729301844
2023-05-24,115.3499984741211,117.33999633789062,115.0199966430664,116.75,63487900,AMZN,0.015305697616548875
2023-05-25,116.62999725341797,116.87000274658203,114.30999755859375,115.0,66496700,AMZN,-0.01498929336188437
2023-05-26,116.04000091552734,121.5,116.0199966430664,120.11000061035156,96779900,AMZN,0.04443478791610045
2023-05-30,122.37000274658203,122.91999816894531,119.86000061035156,121.66000366210938,64314800,AMZN,0.01290486257498391
2023-05-31,121.44999694824219,122.04000091552734,119.16999816894531,120.58000183105469,72800800,AMZN,-0.00887721353399118
2023-06-01,120.69000244140625,123.48999786376953,119.93000030517578,122.7699966430664,54375100,AMZN,0.01816217265513176
2023-06-02,124.91999816894531,126.38999938964844,124.0199966430664,124.25,61215000,AMZN,0.01205508998453797
2023-06-05,123.36000061035156,125.80000305175781,123.02999877929688,125.30000305175781,47950100,AMZN,0.008450728786783213
2023-06-06,125.06999969482422,127.4000015258789,125.0,126.61000061035156,45695200,AMZN,0.010454888481148839
2023-06-07,127.01000213623047,127.37000274658203,120.62999725341797,121.2300033569336,95663300,AMZN,-0.04249267220189956
2023-06-08,123.01000213623047,125.62999725341797,122.26000213623047,124.25,62159300,AMZN,0.024911297199049942
2023-06-09,124.08000183105469,125.80000305175781,123.19000244140625,123.43000030517578,51330000,AMZN,-0.006599595129369917
2023-06-12,124.0199966430664,126.77999877929688,123.52999877929688,126.56999969482422,51338000,AMZN,0.025439515368102628
2023-06-13,128.1199951171875,128.41000366210938,125.18000030517578,126.66000366210938,50564800,AMZN,0.0007111003199982147
2023-06-14,126.69999694824219,126.94999694824219,124.12000274658203,126.41999816894531,52422500,AMZN,-0.001894879884926648
2023-06-15,125.20999908447266,127.69000244140625,124.31999969482422,127.11000061035156,60458500,AMZN,0.005458016543269828
2023-06-16,127.70999908447266,127.9000015258789,125.30000305175781,125.48999786376953,84188100,AMZN,-0.012744888197649074
2023-06-20,124.97000122070312,127.25,124.5,125.77999877929688,56930100,AMZN,0.002310948445805039
2023-06-21,125.63999938964844,126.7300033569336,123.8499984741211,124.83000183105469,52137700,AMZN,-0.00755284590127181
2023-06-22,125.30999755859375,130.3300018310547,125.13999938964844,130.14999389648438,90354600,AMZN,0.04261789623803569
2023-06-23,129.11000061035156,130.83999633789062,128.27999877929688,129.3300018310547,71855200,AMZN,-0.006300361919969633
2023-06-26,129.3300018310547,131.49000549316406,127.0999984741211,127.33000183105469,59989300,AMZN,-0.01546431587167707
2023-06-27,128.6300048828125,130.08999633789062,127.55000305175781,129.17999267578125,46801000,AMZN,0.014529104045574393
2023-06-28,128.94000244140625,131.47999572753906,128.44000244140625,129.0399932861328,52149500,AMZN,-0.001083754432466999
2023-06-29,128.77000427246094,129.25999450683594,127.26000213623047,127.9000015258789,40761000,AMZN,-0.008834406537251538
2023-06-30,129.47000122070312,131.25,128.9499969482422,130.36000061035156,54310500,AMZN,0.019233769000189582
2023-07-03,130.82000732421875,131.85000610351562,130.07000732421875,130.22000122070312,28264800,AMZN,-0.0010739443770555468
2023-07-05,130.24000549316406,131.39999389648438,129.63999938964844,130.3800048828125,35895400,AMZN,0.0012287180203460757
2023-07-06,128.25,128.72999572753906,127.37000274658203,128.36000061035156,40639900,AMZN,-0.015493205988729275
2023-07-07,128.58999633789062,130.97000122070312,128.1300048828125,129.77999877929688,41928700,AMZN,0.011062622017709689
2023-07-10,129.07000732421875,129.27999877929688,125.91999816894531,127.12999725341797,61889300,AMZN,-0.020419182854096718
2023-07-11,127.75,129.77000427246094,127.3499984741211,128.77999877929688,49951500,AMZN,0.012978852839820476
2023-07-12,130.30999755859375,131.25999450683594,128.8300018310547,130.8000030517578,54022800,AMZN,0.01568569880112225
2023-07-13,134.0399932861328,134.6699981689453,132.7100067138672,134.3000030517578,61170900,AMZN,0.026758409161619312
2023-07-14,134.05999755859375,136.64999389648438,134.05999755859375,134.67999267578125,54388100,AMZN,0.002829408900884234
2023-07-17,134.55999755859375,135.6199951171875,133.2100067138672,133.55999755859375,48450200,AMZN,-0.008315972513331604
2023-07-18,132.7100067138672,133.86000061035156,131.35000610351562,132.8300018310547,54969100,AMZN,-0.005465676406731013
2023-07-19,133.38999938964844,135.99000549316406,132.52999877929688,135.36000061035156,54531000,AMZN,0.019046892602732513
2023-07-20,134.07000732421875,134.7899932861328,129.3300018310547,129.9600067138672,59820600,AMZN,-0.03989357175040831
2023-07-21,131.33999633789062,131.3699951171875,128.4199981689453,130.0,133265000,AMZN,0.00030773533446226686
2023-07-24,130.30999755859375,131.66000366210938,128.35000610351562,128.8000030517578,45591100,AMZN,-0.009230745755709147
2023-07-25,129.30999755859375,129.5800018310547,128.52999877929688,129.1300048828125,39236700,AMZN,0.002562125956798944
2023-07-26,126.51000213623047,129.0800018310547,126.11000061035156,128.14999389648438,53910100,AMZN,-0.007589335934878205
2023-07-27,131.0,132.6300048828125,127.79000091552734,128.25,52610700,AMZN,0.0007803832093540297
2023-07-28,129.69000244140625,133.00999450683594,129.3300018310547,132.2100067138672,46317400,AMZN,0.030877245332297854
2023-07-31,133.1999969482422,133.8699951171875,132.3800048828125,133.67999267578125,41901500,AMZN,0.011118568090654923
2023-08-01,133.5500030517578,133.69000244140625,131.6199951171875,131.69000244140625,42098500,AMZN,-0.014886223394710907
2023-08-02,130.14999389648438,130.22999572753906,126.81999969482422,128.2100067138672,51027600,AMZN,-0.026425663778747666
2023-08-03,127.4800033569336,129.83999633789062,126.41000366210938,128.91000366210938,88585200,AMZN,0.005459768439170398
2023-08-04,141.05999755859375,143.6300048828125,139.32000732421875,139.57000732421875,152938700,AMZN,0.08269337801006271
2023-08-07,140.99000549316406,142.5399932861328,138.9499969482422,142.22000122070312,71213100,AMZN,0.01898684357254843
2023-08-08,140.6199951171875,140.83999633789062,138.4199981689453,139.94000244140625,51710500,AMZN,-0.016031491771390738
2023-08-09,139.97000122070312,140.32000732421875,137.10000610351562,137.85000610351562,50017300,AMZN,-0.01493494570121734
2023-08-10,139.07000732421875,140.41000366210938,137.49000549316406,138.55999755859375,58928400,AMZN,0.005150463718840648
2023-08-11,137.39999389648438,139.3300018310547,137.0,138.41000366210938,42832100,AMZN,-0.0010825194798443905
2023-08-14,138.3000030517578,140.58999633789062,137.75,140.57000732421875,47148700,AMZN,0.015605834874352187
2023-08-15,140.0500030517578,141.27999877929688,137.22999572753906,137.6699981689453,42781500,AMZN,-0.020630355012962953
2023-08-16,137.19000244140625,137.27000427246094,135.00999450683594,135.07000732421875,41675900,AMZN,-0.018885675014943426
2023-08-17,135.4600067138672,136.08999633789062,133.52999877929688,133.97999572753906,48354100,AMZN,-0.008069975106044458
2023-08-18,131.6199951171875,134.07000732421875,131.14999389648438,133.22000122070312,48469400,AMZN,-0.005672447612115605
2023-08-21,133.74000549316406,135.19000244140625,132.7100067138672,134.67999267578125,41442500,AMZN,0.01095925117625085
2023-08-22,135.0800018310547,135.64999389648438,133.72999572753906,134.25,32935100,AMZN,-0.0031926989840012077
2023-08-23,134.5,135.9499969482422,133.22000122070312,135.52000427246094,42801000,AMZN,0.009459994580714559
2023-08-24,136.39999389648438,136.77999877929688,131.8300018310547,131.83999633789062,43646300,AMZN,-0.027154721211281152
2023-08-25,132.47000122070312,133.8699951171875,130.5800018310547,133.25999450683594,44147500,AMZN,0.010770617478674804
2023-08-28,133.77999877929688,133.9499969482422,131.85000610351562,133.13999938964844,34108400,AMZN,-0.0009004586682715976
2023-08-29,133.3800048828125,135.13999938964844,133.25,134.91000366210938,38646100,AMZN,0.013294308852149106
2023-08-30,134.92999267578125,135.67999267578125,133.9199981689453,135.07000732421875,36137000,AMZN,0.0011860029483812262
2023-08-31,135.05999755859375,138.7899932861328,135.0,138.00999450683594,58781300,AMZN,0.021766395374215985
2023-09-01,139.4600067138672,139.9600067138672,136.8800048828125,138.1199951171875,40948300,AMZN,0.0007970481467276525
2023-09-05,137.72999572753906,137.8000030517578,135.82000732421875,137.27000427246094,40636700,AMZN,-0.006154002858205887
2023-09-06,136.32000732421875,137.4499969482422,134.61000061035156,135.36000061035156,41785500,AMZN,-0.013914209970579572
2023-09-07,133.89999389648438,138.02999877929688,133.16000366210938,137.85000610351562,48498900,AMZN,0.018395430569861038
2023-09-08,136.86000061035156,138.85000610351562,136.75,138.22999572753906,38348200,AMZN,0.0027565441218631026
2023-09-11,138.75,143.6199951171875,138.63999938964844,143.10000610351562,56764500,AMZN,0.035231212663680456
2023-09-12,142.32000732421875,143.0,140.61000061035156,141.22999572753906,42668500,AMZN,-0.013067856717097759
2023-09-13,140.9499969482422,144.97999572753906,140.8699951171875,144.85000610351562,60465200,AMZN,0.025632022130484877
2023-09-14,145.0800018310547,145.86000061035156,142.9499969482422,144.72000122070312,64033600,AMZN,-0.0008975138235036706
2023-09-15,142.69000244140625,143.57000732421875,140.08999633789062,140.38999938964844,102861700,AMZN,-0.029919857618376344
2023-09-18,140.47999572753906,141.75,139.22000122070312,139.97999572753906,42823500,AMZN,-0.0029204620264398073
2023-09-19,138.6999969482422,138.83999633789062,135.55999755859375,137.6300048828125,61482500,AMZN,-0.016788047695762587
2023-09-20,138.5500030517578,139.3699951171875,135.1999969482422,135.2899932861328,46263700,AMZN,-0.01700219075536713
2023-09-21,131.94000244140625,132.24000549316406,129.30999755859375,129.3300018310547,70234800,AMZN,-0.04405345369833069
2023-09-22,131.11000061035156,132.02999877929688,128.52000427246094,129.1199951171875,59904300,AMZN,-0.0016238050792075631
2023-09-25,129.36000061035156,131.77999877929688,128.77000427246094,131.27000427246094,46017800,AMZN,0.01665124873434287
2023-09-26,130.1199951171875,130.38999938964844,125.27999877929688,125.9800033569336,73048200,AMZN,-0.040298626825268746
2023-09-27,125.76000213623047,127.4800033569336,124.12999725341797,125.9800033569336,66553400,AMZN,0.0
2023-09-28,124.04000091552734,126.58000183105469,123.04000091552734,125.9800033569336,54555000,AMZN,0.0
2023-09-29,128.1999969482422,129.14999389648438,126.31999969482422,127.12000274658203,62377600,AMZN,0.009049050319664742
2023-10-02,127.27999877929688,130.47000122070312,126.54000091552734,129.4600067138672,48029700,AMZN,0.01840783446134786
2023-10-03,128.05999755859375,128.52000427246094,124.25,124.72000122070312,51565000,AMZN,-0.03661366636292884
